,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2220,1,1,1,-1,1,1,1,0,0,-1,0,1,-1,1,0
2221,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2222,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
2223,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
2224,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,0
2225,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,0,1,1
2226,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,0
2227,1,1,1,-1,1,1,1,0,1,0,0,1,0,1,0
2228,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
2229,1,1,1,-1,1,1,1,0,0,0,0,1,0,1,0
2230,1,1,1,1,0,1,1,1,0,-1,0,1,1,1,0
2231,-1,1,-1,-1,1,-1,1,0,-1,-1,0,1,1,1,1
2232,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,1
2233,1,1,1,1,0,1,1,1,0,1,0,-1,1,1,1
2234,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
2235,1,1,1,-1,-1,0,1,-1,-1,1,0,1,0,1,0
2236,1,1,-1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
2237,1,1,-1,-1,0,1,1,0,0,1,0,1,1,1,-1
2238,-1,1,-1,-1,1,1,1,0,1,0,0,1,-1,1,1
2239,1,1,1,-1,0,1,1,1,0,-1,0,1,1,1,0
2240,-1,1,1,-1,-1,1,1,0,1,0,0,1,1,1,1
2241,1,1,-1,-1,1,1,1,1,-1,-1,0,1,1,1,1
2242,1,1,1,-1,1,-1,1,-1,-1,-1,0,1,-1,1,0
2243,1,1,1,1,0,1,1,1,0,-1,0,-1,1,1,0
2244,-1,1,-1,-1,1,1,1,0,0,1,0,1,0,1,1
2245,1,1,1,1,-1,1,-1,0,0,1,0,-1,1,1,-1
2246,-1,1,1,-1,-1,1,1,1,0,-1,0,1,-1,1,1
2247,-1,1,1,-1,0,-1,1,1,-1,-1,0,1,1,1,0
2248,-1,1,1,-1,0,0,1,-1,-1,0,0,1,-1,1,1
2249,-1,1,1,-1,0,-1,1,0,-1,-1,1,1,0,1,0
2250,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2251,1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
2252,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,1
2253,1,1,1,-1,0,0,1,-1,-1,1,0,1,-1,-1,0
2254,-1,1,1,-1,0,1,1,0,0,1,0,1,1,1,1
2255,1,1,1,-1,1,1,1,0,0,-1,0,-1,1,1,0
2256,1,1,-1,-1,0,1,1,1,0,1,0,1,1,1,1
2257,-1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
2258,1,1,1,-1,-1,1,1,0,0,-1,0,1,-1,1,0
2259,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,1,-1,1
2260,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
2261,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,0
2262,-1,1,1,-1,-1,-1,1,-1,1,-1,0,1,0,1,0
2263,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,-1
2264,1,1,1,-1,1,1,1,1,0,-1,0,1,-1,1,0
2265,1,1,1,-1,-1,1,1,0,1,1,0,-1,0,1,-1
2266,1,1,1,-1,0,-1,1,1,-1,-1,1,1,-1,1,0
2267,-1,1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,1,0
2268,1,1,1,-1,1,-1,1,1,1,1,0,-1,1,1,1
2269,1,1,1,-1,0,1,1,0,-1,-1,0,1,-1,1,0
2270,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,0
2271,1,1,1,1,1,1,1,0,1,-1,0,-1,-1,1,1
2272,1,1,1,-1,0,1,1,0,0,-1,0,1,1,1,-1
2273,1,1,1,-1,1,-1,1,0,-1,-1,0,1,0,1,0
2274,1,-1,-1,-1,-1,1,1,1,0,-1,0,1,1,1,0
2275,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,1,-1
2276,-1,1,1,-1,-1,1,1,1,-1,-1,0,1,1,-1,1
2277,-1,1,1,-1,0,0,1,0,-1,-1,0,1,0,1,0
2278,1,1,1,-1,1,1,1,1,0,1,0,1,1,1,0
2279,1,1,1,1,-1,1,-1,1,-1,-1,0,1,0,1,0
2280,1,1,1,1,0,1,1,1,1,-1,0,1,1,1,0
2281,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,0
2282,1,-1,1,-1,1,-1,-1,0,0,1,1,-1,1,1,1
2283,1,1,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,1
2284,1,1,1,-1,0,1,1,0,0,-1,0,1,0,1,-1
2285,1,1,1,1,-1,1,1,1,0,-1,0,1,-1,1,0
2286,1,-1,-1,-1,1,1,-1,0,-1,1,0,-1,1,1,-1
2287,1,1,1,-1,-1,0,1,-1,0,-1,0,1,0,-1,0
2288,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,0
2289,-1,1,1,-1,-1,1,1,0,0,-1,1,1,0,1,1
2290,-1,1,1,-1,-1,1,1,-1,-1,-1,0,1,1,1,1
2291,1,1,1,-1,-1,-1,1,0,0,-1,0,1,-1,-1,0
2292,1,1,1,-1,1,1,1,1,0,-1,0,1,1,1,0
2293,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
2294,1,1,1,-1,1,1,1,1,-1,-1,0,1,1,1,1
2295,-1,-1,1,-1,1,1,-1,1,1,1,0,-1,1,1,1
2296,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,0
2297,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
2298,1,1,1,-1,-1,1,1,0,0,-1,0,1,0,1,0
2299,-1,-1,1,-1,-1,1,-1,0,-1,1,1,-1,0,1,1
2300,1,1,1,-1,1,0,1,0,0,0,0,1,-1,1,0
2301,-1,-1,1,-1,0,1,-1,0,0,-1,0,-1,1,-1,1
2302,1,1,-1,1,1,1,1,1,1,-1,0,1,0,1,1
2303,1,1,1,-1,-1,1,1,1,0,-1,0,1,1,1,0
2304,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,0
2305,1,1,1,-1,0,1,1,1,0,1,0,1,1,-1,0
2306,1,1,1,-1,-1,-1,1,0,0,-1,0,1,1,1,0
2307,1,1,1,-1,0,0,1,-1,1,-1,0,-1,-1,1,1
2308,-1,-1,1,-1,1,1,-1,1,0,-1,1,-1,1,1,1
2309,1,1,1,-1,0,0,1,-1,0,-1,0,1,0,1,0
2310,-1,1,1,1,-1,1,1,-1,-1,-1,0,-1,1,1,1
2311,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,0,1,0
2312,-1,1,1,-1,-1,-1,1,1,0,-1,1,1,1,1,0
2313,-1,1,1,-1,-1,1,1,-1,0,-1,0,1,1,1,0
2314,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,1,1
2315,-1,1,1,-1,1,-1,1,-1,0,-1,0,1,-1,1,0
2316,1,1,1,-1,-1,1,1,1,0,1,0,1,1,1,0
2317,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,0
2318,-1,1,1,-1,1,1,1,0,1,0,0,1,1,1,0
2319,1,1,1,-1,1,1,-1,0,1,-1,0,1,1,1,0
2320,-1,-1,1,-1,1,1,-1,1,0,-1,1,-1,-1,1,1
2321,1,1,1,-1,-1,1,1,0,-1,-1,0,1,1,1,0
2322,-1,-1,-1,-1,0,1,1,-1,-1,-1,0,1,1,1,-1
2323,1,1,1,-1,-1,1,1,-1,-1,-1,0,1,1,1,0
2324,1,1,1,-1,1,1,1,0,1,1,0,1,0,1,0
2325,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,0
2326,1,1,1,-1,0,0,1,-1,-1,-1,0,1,0,-1,0
2327,1,1,1,1,1,-1,1,1,0,-1,0,-1,-1,1,1
2328,1,1,1,-1,0,0,1,-1,0,1,0,1,0,1,0
2329,1,-1,1,1,1,1,-1,0,0,-1,0,-1,1,1,1
2330,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
2331,1,1,1,1,-1,1,1,1,-1,1,0,-1,1,-1,1
2332,1,1,1,-1,1,-1,1,-1,-1,0,0,1,0,1,0
2333,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
2334,1,1,1,-1,0,0,1,-1,0,-1,0,1,0,-1,0
2335,1,1,1,-1,-1,-1,1,0,0,-1,0,1,0,1,0
2336,-1,-1,1,-1,1,1,-1,1,0,-1,1,-1,0,1,1
2337,1,1,1,1,1,1,1,0,0,-1,0,1,0,1,0
2338,1,1,1,-1,1,1,1,0,0,1,0,-1,1,1,-1
2339,1,1,1,1,1,-1,1,0,0,0,0,1,0,1,-1
2340,1,1,1,1,0,1,1,0,0,-1,0,1,1,1,0
2341,1,1,1,-1,0,1,1,0,0,1,0,1,1,1,0
2342,-1,1,1,1,1,1,1,0,1,-1,0,1,-1,1,0
2343,1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,0
2344,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2345,-1,1,1,-1,0,-1,1,0,-1,1,0,1,-1,1,1
2346,-1,1,-1,1,1,1,1,1,1,-1,0,1,1,1,1
2347,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,0,1,0
2348,-1,-1,1,-1,1,1,-1,1,0,0,0,-1,1,-1,1
2349,-1,1,1,-1,1,1,1,1,-1,1,0,1,1,1,1
2350,-1,1,-1,-1,-1,1,1,0,-1,-1,0,1,0,1,0
2351,1,1,1,-1,-1,1,1,0,0,-1,0,1,0,1,0
2352,-1,1,1,-1,-1,-1,1,-1,0,-1,0,1,0,1,0
2353,1,1,1,-1,1,1,1,1,-1,1,0,-1,1,1,1
2354,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,-1
2355,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0
2356,1,1,1,-1,1,1,1,0,1,1,0,1,-1,1,0
2357,1,1,1,-1,-1,1,1,0,0,-1,0,1,0,1,0
2358,1,1,1,-1,1,-1,1,0,-1,-1,0,-1,1,1,1
2359,1,1,1,-1,1,1,-1,1,0,-1,0,1,-1,1,0
2360,-1,-1,1,-1,0,1,-1,0,1,1,1,-1,-1,1,1
2361,-1,-1,1,-1,-1,1,-1,1,0,-1,1,-1,1,1,-1
2362,1,1,1,-1,0,1,1,0,0,0,0,1,1,1,0
2363,1,1,-1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0
2364,-1,1,-1,-1,0,1,1,0,1,-1,0,1,0,1,-1
2365,-1,1,1,-1,-1,1,1,1,0,-1,0,1,1,1,1
2366,-1,1,1,-1,0,1,1,0,0,-1,0,1,0,1,0
2367,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,0
2368,-1,1,-1,1,1,1,1,1,1,-1,0,1,1,1,1
2369,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2370,-1,1,1,-1,-1,-1,1,1,-1,-1,0,1,1,-1,1
2371,-1,-1,1,-1,1,0,-1,-1,1,0,1,-1,0,1,1
2372,1,1,1,-1,0,0,1,-1,1,-1,0,1,-1,1,0
2373,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,-1
2374,1,1,1,-1,-1,1,1,0,0,-1,0,-1,0,1,0
2375,-1,1,1,-1,0,-1,1,0,1,-1,0,1,1,1,1
2376,1,1,1,-1,1,1,1,0,-1,-1,0,1,1,1,0
2377,1,1,1,-1,1,0,1,-1,0,-1,0,1,1,1,0
2378,1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,0
2379,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0
2380,-1,1,1,-1,-1,-1,1,0,-1,1,0,1,1,1,1
2381,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,-1
2382,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
2383,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,0,1,0
2384,1,1,1,1,0,1,1,1,-1,-1,0,-1,1,1,1
2385,1,1,-1,-1,1,1,1,0,-1,0,0,1,1,1,0
2386,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,-1,0,1,1
2387,1,1,1,-1,0,0,1,-1,0,-1,0,1,1,1,0
2388,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
2389,-1,1,1,-1,-1,-1,1,-1,0,-1,0,1,1,1,0
2390,1,1,1,-1,0,-1,1,-1,0,1,0,-1,0,1,1
2391,1,1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,-1,1
2392,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,0
2393,-1,-1,1,-1,1,-1,-1,0,-1,-1,0,-1,0,-1,1
2394,1,1,1,-1,-1,1,1,0,0,-1,0,1,-1,1,0
2395,-1,1,1,-1,0,1,-1,-1,-1,-1,0,1,1,1,1
2396,1,1,1,-1,0,-1,1,-1,-1,0,0,1,0,1,0
2397,-1,1,1,-1,-1,-1,1,0,-1,-1,0,1,1,-1,0
2398,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2399,-1,-1,1,-1,0,1,-1,0,1,1,1,-1,-1,1,1
2400,1,1,1,-1,-1,1,1,0,0,-1,0,-1,1,1,1
2401,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,1
2402,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,-1,1,0
2403,-1,-1,1,-1,0,-1,-1,-1,1,-1,0,-1,1,-1,-1
2404,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,-1
2405,-1,-1,-1,1,1,1,-1,0,1,-1,1,-1,1,1,1
2406,-1,1,-1,-1,1,-1,1,1,1,-1,0,1,1,1,1
2407,-1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,1
2408,-1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,1
2409,-1,1,1,-1,0,1,1,0,1,-1,0,1,-1,1,1
2410,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,0
2411,1,1,1,-1,1,-1,1,-1,0,0,0,1,1,1,-1
2412,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,-1
2413,1,1,1,-1,1,1,1,0,0,1,0,-1,1,1,1
2414,-1,1,1,-1,-1,-1,1,-1,1,-1,0,1,1,1,1
2415,1,1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,1,1
2416,1,-1,-1,-1,0,1,1,0,-1,-1,0,1,-1,1,0
2417,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,0
2418,-1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,0
2419,1,1,1,-1,0,1,1,1,0,1,0,1,1,1,0
2420,1,1,1,1,-1,1,1,1,1,-1,0,-1,1,1,1
2421,1,1,1,-1,0,0,1,1,-1,-1,0,-1,-1,-1,1
2422,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,0
2423,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1
2424,1,-1,1,1,-1,1,-1,1,-1,-1,0,-1,1,-1,1
2425,-1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,1
2426,1,1,1,-1,-1,1,1,0,0,-1,0,-1,1,1,1
2427,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,1
2428,1,1,1,1,-1,1,1,0,0,-1,0,1,1,1,0
2429,1,1,1,-1,-1,-1,1,-1,-1,1,0,1,-1,1,0
2430,-1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,1
2431,-1,-1,-1,-1,0,1,-1,0,-1,-1,1,-1,1,1,1
2432,1,1,1,-1,0,0,1,-1,-1,-1,0,1,-1,1,0
2433,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2434,-1,-1,1,-1,1,0,-1,-1,0,0,0,-1,1,-1,1
2435,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0
2436,-1,1,1,1,1,1,1,1,-1,-1,0,1,-1,1,1
2437,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0
2438,-1,1,-1,-1,1,1,-1,0,0,0,0,1,1,1,1
2439,-1,1,1,-1,0,1,1,0,1,1,0,1,1,1,1
2440,1,1,1,1,-1,1,1,1,0,1,0,-1,1,1,1
2441,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
2442,1,1,1,-1,1,-1,1,-1,0,-1,0,-1,-1,1,1
2443,-1,-1,1,-1,1,1,-1,0,1,-1,1,-1,1,1,1
2444,-1,1,1,-1,-1,0,1,-1,1,-1,0,1,0,1,1
2445,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,0
2446,-1,1,1,-1,1,-1,1,0,0,-1,0,1,1,1,0
2447,-1,1,1,-1,1,0,1,0,0,0,0,1,-1,1,0
2448,1,1,-1,-1,0,-1,1,-1,0,-1,1,1,1,1,0
2449,1,1,1,-1,1,1,1,0,0,1,0,1,-1,1,0
2450,1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0
2451,1,1,1,-1,1,1,1,1,0,-1,0,1,1,-1,0
2452,1,1,1,-1,1,-1,1,0,0,-1,0,1,-1,1,0
2453,1,1,-1,-1,1,1,1,1,1,-1,0,1,1,1,0
2454,1,1,1,-1,-1,1,1,0,0,-1,0,-1,1,1,0
2455,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,0
2456,1,1,1,-1,0,1,1,1,1,-1,0,1,1,1,0
2457,1,1,1,-1,0,-1,1,0,-1,-1,1,1,0,1,0
2458,-1,-1,1,-1,1,1,-1,0,0,-1,1,-1,1,1,1
2459,1,1,1,1,-1,1,1,1,0,1,0,-1,1,1,1
2460,1,1,1,-1,1,1,1,1,-1,1,0,1,1,-1,1
2461,1,1,1,-1,0,-1,1,0,1,-1,0,1,1,1,0
2462,1,1,1,-1,0,0,1,-1,0,-1,0,1,0,1,0
2463,1,1,1,-1,0,1,1,1,-1,1,1,1,1,1,0
2464,1,1,1,-1,0,1,1,0,-1,-1,0,-1,1,1,1
2465,1,1,1,-1,0,1,1,0,0,-1,0,-1,1,1,1
2466,-1,1,-1,-1,0,0,-1,0,-1,-1,0,1,0,1,1
2467,1,1,1,-1,1,-1,1,0,1,-1,0,1,-1,1,1
2468,1,1,1,-1,-1,-1,1,0,-1,-1,0,-1,-1,-1,1
2469,1,1,1,-1,1,1,1,0,-1,1,0,1,0,1,0
2470,1,1,1,-1,1,1,1,0,0,-1,0,1,0,1,0
2471,1,1,1,-1,0,-1,1,1,0,-1,0,1,1,1,0
2472,-1,1,1,-1,0,-1,1,-1,-1,-1,0,1,0,1,1
2473,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
2474,1,1,1,-1,-1,1,1,1,0,-1,0,-1,1,1,1
2475,1,1,1,-1,-1,1,-1,1,1,-1,0,1,1,1,1
2476,-1,1,-1,-1,0,-1,1,-1,0,-1,0,1,0,1,0
2477,1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,-1,1
2478,1,1,1,-1,1,1,1,0,-1,-1,0,-1,1,1,0
2479,1,1,1,-1,1,-1,1,-1,0,-1,0,1,1,1,0
2480,1,1,1,-1,-1,1,1,0,1,-1,0,1,1,1,0
2481,-1,1,1,-1,1,1,1,1,-1,1,0,1,1,1,1
2482,1,1,1,1,1,1,1,0,0,-1,0,1,1,1,0
2483,-1,1,1,-1,1,1,1,0,0,0,0,1,1,1,1
2484,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,-1
2485,-1,-1,1,-1,0,-1,-1,0,0,-1,1,-1,1,1,1
2486,1,1,1,1,1,1,1,1,0,-1,0,1,1,1,0
2487,1,1,-1,1,-1,1,1,1,1,-1,0,1,1,1,0
2488,1,1,1,-1,1,1,-1,0,0,1,0,1,1,1,-1
2489,1,1,1,-1,0,1,1,1,-1,-1,0,1,0,-1,0
2490,-1,-1,-1,-1,0,1,-1,0,0,0,0,-1,1,1,-1
2491,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,0,-1,1
2492,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,-1,1,0
2493,1,1,1,1,1,1,1,0,0,-1,0,1,-1,1,-1
2494,1,1,1,-1,-1,-1,1,-1,-1,1,0,1,0,1,0
2495,-1,1,-1,-1,1,1,1,0,0,-1,0,1,1,1,1
2496,1,1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0
2497,1,1,1,-1,1,1,1,0,0,1,0,1,1,1,0
2498,1,1,1,-1,0,-1,1,-1,1,-1,0,1,1,1,1
2499,-1,-1,1,-1,1,1,-1,0,1,-1,0,1,-1,1,1
2500,1,1,1,-1,1,-1,1,-1,0,-1,0,-1,-1,1,0
2501,1,1,1,-1,1,1,1,0,-1,-1,0,-1,1,1,0
2502,1,1,1,-1,-1,1,1,0,-1,0,0,1,1,1,0
2503,1,1,1,-1,1,-1,-1,0,1,-1,0,1,0,1,-1
2504,1,1,1,-1,-1,1,-1,1,-1,-1,0,-1,1,1,-1
2505,-1,1,1,-1,1,1,1,0,1,-1,0,1,-1,1,1
2506,1,1,1,-1,0,0,1,-1,0,-1,0,1,-1,1,0
2507,1,1,1,-1,0,-1,1,-1,-1,-1,0,-1,-1,1,0
2508,-1,-1,-1,-1,1,1,-1,0,-1,-1,0,-1,1,-1,1
2509,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,0
2510,1,1,1,-1,-1,-1,-1,0,-1,-1,0,1,0,1,1
2511,1,1,1,-1,0,-1,1,0,0,-1,1,1,1,1,0
2512,1,1,1,-1,0,-1,1,0,0,-1,0,1,1,1,0
2513,-1,1,1,-1,1,-1,1,0,0,-1,0,1,0,1,-1
2514,-1,1,1,-1,0,-1,1,-1,1,-1,0,1,-1,1,1
2515,1,1,1,-1,0,0,1,-1,-1,-1,0,1,1,1,0
2516,1,1,1,1,1,1,1,1,0,1,0,1,-1,1,0
2517,1,1,1,-1,1,1,1,1,0,-1,0,1,-1,1,0
2518,1,1,1,-1,0,1,1,0,1,-1,0,1,1,1,-1
2519,-1,1,1,-1,-1,0,1,0,-1,-1,0,1,0,1,0
2520,1,1,1,-1,-1,1,1,0,-1,1,0,1,1,1,1
2521,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2522,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,0,1,-1
2523,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,1
2524,-1,1,1,1,0,1,-1,1,0,-1,0,1,1,1,0
2525,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1
2526,1,1,1,-1,0,0,1,-1,-1,1,0,-1,-1,1,1
2527,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,1
2528,1,1,1,1,1,1,1,0,1,-1,0,-1,1,1,1
2529,1,1,1,-1,-1,-1,1,-1,0,1,0,-1,-1,1,0
2530,1,1,1,-1,0,0,1,-1,-1,1,0,-1,0,1,0
2531,-1,-1,1,1,1,1,-1,0,0,-1,1,-1,1,1,1
2532,1,1,1,-1,-1,1,1,1,0,-1,0,1,0,1,0
2533,-1,1,1,-1,-1,0,1,1,1,-1,0,1,1,1,1
2534,-1,-1,-1,-1,-1,1,-1,0,1,1,0,-1,-1,-1,1
2535,1,1,1,-1,1,1,1,0,1,-1,0,1,0,1,0
2536,-1,1,1,-1,-1,0,1,-1,0,-1,0,1,0,1,0
2537,1,1,-1,-1,1,1,1,1,0,1,0,1,1,1,0
2538,-1,1,1,-1,0,1,1,0,-1,-1,0,1,-1,1,0
2539,1,1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1
2540,1,1,-1,-1,0,-1,1,-1,0,1,0,-1,-1,-1,0
2541,1,1,1,-1,0,0,1,-1,0,-1,0,-1,-1,1,1
2542,1,1,1,-1,1,1,1,1,0,-1,0,1,0,1,0
2543,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,0
2544,1,1,1,-1,1,-1,1,-1,0,-1,0,-1,-1,1,0
2545,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,0
2546,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,1,1,1
2547,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,0
2548,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,0,1,1
2549,1,1,1,-1,0,0,1,-1,-1,-1,0,-1,-1,1,1
2550,1,1,1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
2551,-1,1,-1,-1,0,1,1,0,0,-1,0,1,-1,1,0
2552,-1,1,1,-1,1,1,1,0,0,1,1,1,0,1,0
2553,1,1,1,-1,0,0,1,-1,0,-1,0,1,0,-1,0
2554,1,1,1,-1,1,1,1,0,0,-1,0,1,1,1,0
2555,1,1,1,-1,1,1,1,-1,0,-1,0,1,-1,1,-1
2556,1,1,1,-1,0,0,1,-1,-1,1,0,-1,-1,-1,1
2557,1,1,1,-1,0,1,1,-1,-1,-1,0,1,1,1,0
2558,1,1,1,-1,0,-1,-1,1,0,-1,0,-1,1,1,0
2559,1,1,1,1,-1,1,1,0,1,-1,0,-1,1,1,1
2560,1,1,1,-1,0,0,1,0,-1,-1,0,1,1,1,0
2561,-1,1,1,-1,-1,1,1,1,-1,-1,0,1,1,1,1
2562,1,1,1,-1,-1,1,1,0,0,-1,0,1,1,1,0
2563,-1,1,1,-1,1,-1,1,-1,-1,0,0,1,-1,1,0
2564,-1,1,-1,1,0,1,1,0,1,-1,0,1,-1,1,1
2565,1,1,1,-1,-1,1,1,0,0,0,0,1,1,1,0
2566,1,1,1,-1,-1,1,1,1,-1,-1,0,1,1,-1,1
2567,1,1,1,-1,1,-1,1,0,1,-1,0,-1,-1,1,1
2568,-1,-1,-1,-1,0,1,-1,0,0,-1,0,-1,1,-1,1
2569,1,1,1,-1,0,1,1,0,-1,-1,0,1,1,-1,0
2570,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,1
2571,1,1,1,-1,-1,-1,1,-1,0,-1,0,1,0,1,0
2572,1,1,1,-1,-1,1,1,-1,1,-1,0,1,0,1,0
2573,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
2574,-1,1,1,-1,-1,1,1,0,-1,-1,0,1,0,1,0
2575,1,1,1,-1,-1,-1,1,0,0,-1,0,-1,1,1,1
2576,1,1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,0
2577,1,1,1,1,1,1,1,0,0,-1,0,1,0,1,0
2578,1,1,1,-1,1,1,1,0,1,1,0,1,1,1,0
2579,1,1,1,-1,-1,1,1,0,0,1,0,-1,0,1,1
2580,-1,1,-1,1,1,1,-1,1,1,-1,0,1,-1,1,-1
2581,1,1,1,-1,1,1,1,0,0,0,0,1,1,1,0
2582,-1,-1,1,-1,0,1,-1,0,-1,-1,1,-1,1,1,1
2583,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,1,1,0
2584,-1,1,1,-1,0,1,1,-1,-1,-1,0,1,1,1,0
2585,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,0
2586,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,1
2587,1,1,1,-1,0,-1,1,0,-1,-1,0,1,1,1,0
2588,-1,1,1,-1,1,1,1,0,-1,-1,0,1,0,1,1
2589,-1,1,1,-1,0,-1,1,0,-1,-1,1,1,1,1,-1
2590,-1,1,1,-1,1,1,1,1,0,1,0,1,-1,-1,1
2591,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1
2592,1,1,1,-1,1,1,1,0,0,1,0,1,1,1,0
2593,1,1,1,-1,1,-1,1,0,-1,-1,0,1,1,1,0
2594,-1,-1,1,-1,1,1,-1,0,1,-1,1,1,0,1,1
